mapping notes,item_number,section,naaccr_variable_code,naaccr_variable_name,Cancer Modifier Mapping,Map Measurement? (assumes Value) ,Maps To,new_concept,Athena URL,Already Done/,naaccr_variable_domain,concept_class_id,naaccr_variable_standard_concept,naaccr_item_start_date,naaccr_item_end_date,naaccr_item_400_parent,naaccr_item_522_parent,naaccr_variable_date,naaccr_variable_parent,naaccr_value_code,naaccr_value_name,naaccr_variable_domain-2,concept_class_id-2,naaccr_value_standard_concept
concept granularity lost,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36769666,,https://athena.ohdsi.org/search-terms/terms/36769666,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,fallopian_tube@3844@3,"G3: Poorly differentiated, undifferentiated",Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,fallopian_tube@3844@9,Grade cannot be assessed (GX); Unknown,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,fallopian_tube@3844@B,GB: Borderline Tumor,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,1635587,,https://athena.ohdsi.org/search-terms/terms/1635587,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,fallopian_tube@3844@H,High grade,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,1634085,,https://athena.ohdsi.org/search-terms/terms/1634085,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,fallopian_tube@3844@L,Low grade,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36768162,,https://athena.ohdsi.org/search-terms/terms/36768162,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,floor_mouth@3844@1,G1: Well differentiated,Meas Value,NAACCR Value,S
concept granularity lost,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36770626,,https://athena.ohdsi.org/search-terms/terms/36770626,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,floor_mouth@3844@2,G2: Moderately differentiated,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36769666,,https://athena.ohdsi.org/search-terms/terms/36769666,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,floor_mouth@3844@3,G3: Poorly differentiated,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,floor_mouth@3844@9,Grade cannot be assessed (GX); Unknown,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36768162,,https://athena.ohdsi.org/search-terms/terms/36768162,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,gallbladder@3844@1,G1: Well differentiated,Meas Value,NAACCR Value,S
concept granularity lost,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36770626,,https://athena.ohdsi.org/search-terms/terms/36770626,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,gallbladder@3844@2,G2: Moderately differentiated,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36769666,,https://athena.ohdsi.org/search-terms/terms/36769666,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,gallbladder@3844@3,G3: Poorly differentiated,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,gallbladder@3844@9,Grade cannot be assessed (GX); Unknown,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,genital_female_other@3844@9,Grade cannot be assessed; Unknown,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36768162,,https://athena.ohdsi.org/search-terms/terms/36768162,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,genital_female_other@3844@A,Well differentiated,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36770626,,https://athena.ohdsi.org/search-terms/terms/36770626,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,genital_female_other@3844@B,Moderately differentiated,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36769666,,https://athena.ohdsi.org/search-terms/terms/36769666,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,genital_female_other@3844@C,Poorly differentiated,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36769737,,https://athena.ohdsi.org/search-terms/terms/36769737,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,genital_female_other@3844@D,"Undifferentiated, anaplastic",Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,genital_male_other@3844@9,Grade cannot be assessed; Unknown,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36768162,,https://athena.ohdsi.org/search-terms/terms/36768162,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,genital_male_other@3844@A,Well differentiated,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36770626,,https://athena.ohdsi.org/search-terms/terms/36770626,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,genital_male_other@3844@B,Moderately differentiated,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36769666,,https://athena.ohdsi.org/search-terms/terms/36769666,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,genital_male_other@3844@C,Poorly differentiated,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36769737,,https://athena.ohdsi.org/search-terms/terms/36769737,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,genital_male_other@3844@D,"Undifferentiated, anaplastic",Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,gist@3844@9,Grade cannot be assessed; Unknown,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36768162,,https://athena.ohdsi.org/search-terms/terms/36768162,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,gist@3844@A,Well differentiated,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36770626,,https://athena.ohdsi.org/search-terms/terms/36770626,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,gist@3844@B,Moderately differentiated,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36769666,,https://athena.ohdsi.org/search-terms/terms/36769666,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,gist@3844@C,Poorly differentiated,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36769737,,https://athena.ohdsi.org/search-terms/terms/36769737,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,gist@3844@D,"Undifferentiated, anaplastic",Meas Value,NAACCR Value,S
concept granularity lost,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,1635587,,https://athena.ohdsi.org/search-terms/terms/1635587,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,gist@3844@H,High: Over 5 mitoses per 5 square mm,Meas Value,NAACCR Value,S
concept granularity lost,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,1634085,,https://athena.ohdsi.org/search-terms/terms/1634085,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,gist@3844@L,Low: 5 or fewer mitoses per 5 square mm,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36768162,,https://athena.ohdsi.org/search-terms/terms/36768162,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,gum@3844@1,G1: Well differentiated,Meas Value,NAACCR Value,S
concept granularity lost,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36770626,,https://athena.ohdsi.org/search-terms/terms/36770626,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,gum@3844@2,G2: Moderately differentiated,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36769666,,https://athena.ohdsi.org/search-terms/terms/36769666,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,gum@3844@3,G3: Poorly differentiated,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,gum@3844@9,Grade cannot be assessed (GX); Unknown,Meas Value,NAACCR Value,S
concept granularity lost,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36768162,,https://athena.ohdsi.org/search-terms/terms/36768162,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,heart_mediastinum_pleura@3844@1,"G1: Sum of differentiation score, mitotic count score and necrosis score equals 2 or 3",Meas Value,NAACCR Value,S
concept granularity lost,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36770626,,https://athena.ohdsi.org/search-terms/terms/36770626,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,heart_mediastinum_pleura@3844@2,"G2: Sum of differentiation score, mitotic count score and necrosis score of 4 or 5",Meas Value,NAACCR Value,S
concept granularity lost,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36769666,,https://athena.ohdsi.org/search-terms/terms/36769666,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,heart_mediastinum_pleura@3844@3,"G3: Sum of differentiation score, mitotic count score and necrosis score of 6, 7, or 8",Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,heart_mediastinum_pleura@3844@9,Grade cannot be assessed (GX); Unknown,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36768162,,https://athena.ohdsi.org/search-terms/terms/36768162,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,heart_mediastinum_pleura@3844@A,Well differentiated,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36770626,,https://athena.ohdsi.org/search-terms/terms/36770626,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,heart_mediastinum_pleura@3844@B,Moderately differentiated,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36769666,,https://athena.ohdsi.org/search-terms/terms/36769666,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,heart_mediastinum_pleura@3844@C,Poorly differentiated,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36769737,,https://athena.ohdsi.org/search-terms/terms/36769737,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,heart_mediastinum_pleura@3844@D,"Undifferentiated, anaplastic",Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,hemeretic@3844@8,Not applicable,Meas Value,NAACCR Value,
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36768162,,https://athena.ohdsi.org/search-terms/terms/36768162,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,hypopharynx@3844@1,G1: Well differentiated,Meas Value,NAACCR Value,S
concept granularity lost,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36770626,,https://athena.ohdsi.org/search-terms/terms/36770626,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,hypopharynx@3844@2,G2: Moderately differentiated,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36769666,,https://athena.ohdsi.org/search-terms/terms/36769666,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,hypopharynx@3844@3,G3: Poorly differentiated,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36769737,,https://athena.ohdsi.org/search-terms/terms/36769737,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,hypopharynx@3844@4,G4: Undifferentiated,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,hypopharynx@3844@9,Grade cannot be assessed (GX); Unknown,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,ill_defined_other@3844@9,Grade cannot be assessed; Unknown,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36768162,,https://athena.ohdsi.org/search-terms/terms/36768162,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,ill_defined_other@3844@A,Well differentiated,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36770626,,https://athena.ohdsi.org/search-terms/terms/36770626,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,ill_defined_other@3844@B,Moderately differentiated,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36769666,,https://athena.ohdsi.org/search-terms/terms/36769666,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,ill_defined_other@3844@C,Poorly differentiated,Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,36769737,,https://athena.ohdsi.org/search-terms/terms/36769737,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,ill_defined_other@3844@D,"Undifferentiated, anaplastic",Meas Value,NAACCR Value,S
concept granularity lost,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,1634371,,https://athena.ohdsi.org/search-terms/terms/1634371,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,intracranial_gland@3844@1,WHO Grade I : Circumscribed tumors of low proliferative potential associated with the possibility of cure following resection,Meas Value,NAACCR Value,S
concept granularity lost,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,1634752,,https://athena.ohdsi.org/search-terms/terms/1634752,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,intracranial_gland@3844@2,WHO Grade II: Infiltrative tumors with low proliferative potential with increased risk of recurrence,Meas Value,NAACCR Value,S
concept granularity lost,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,1633749,,https://athena.ohdsi.org/search-terms/terms/1633749,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,intracranial_gland@3844@3,"WHO Grade III: Tumors with histologic evidence of malignancy, including nuclear atypia and mitotic activity, associated with an aggressive clinical course",Meas Value,NAACCR Value,S
concept granularity lost,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,1635792,,https://athena.ohdsi.org/search-terms/terms/1635792,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,intracranial_gland@3844@4,"WHO Grade IV: Tumors that are cytologically malignant, mitotically active, and associated with rapid clinical progression and potential for dissemination",Meas Value,NAACCR Value,S
,3844,Stage/Prognostic Factors,3844,Grade Pathological,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,intracranial_gland@3844@9,Grade cannot be assessed (GX); Unknown,Meas Value,NAACCR Value,S
